,userID,itemID,rating,timestamp
19511,274,181,5.0,878945365
19512,129,327,3.0,883244060
19513,416,230,4.0,886316797
19514,308,675,4.0,887740367
19515,450,467,4.0,882374332
19516,447,68,5.0,878855819
19517,390,289,3.0,879693677
19518,239,340,5.0,889178513
19519,220,268,4.0,881197771
19520,339,411,2.0,891035420
19521,409,168,5.0,881107410
19522,276,154,4.0,874791747
19523,267,222,4.0,878970681
19524,13,210,3.0,882140455
19525,451,300,4.0,879012550
19526,430,129,5.0,877225547
19527,437,1153,5.0,880141962
19528,256,748,4.0,882150192
19529,303,507,5.0,879466604
19530,401,162,5.0,891033395
19531,437,118,2.0,880142991
19532,416,54,5.0,893212929
19533,295,191,5.0,879517033
19534,125,1249,3.0,892838322
19535,181,329,1.0,878961781
19536,219,215,5.0,889403843
19537,313,226,4.0,891028241
19538,383,483,5.0,891192986
19539,406,238,2.0,879445475
19540,222,248,4.0,877563506
19541,182,123,4.0,885612994
19542,184,254,2.0,889907569
19543,295,94,4.0,879518339
19544,256,831,4.0,882152943
19545,325,345,3.0,891477660
19546,160,864,1.0,876770673
19547,128,54,2.0,879968415
19548,437,499,5.0,880141962
19549,327,419,4.0,887822832
19550,116,993,2.0,876453376
19551,267,480,4.0,878971438
19552,378,665,2.0,880333261
19553,13,524,4.0,886302261
19554,48,425,3.0,879434850
19555,405,565,2.0,885548474
19556,307,462,4.0,879284095
19557,258,332,5.0,885701024
19558,181,763,1.0,878962955
19559,5,379,3.0,875720814
19560,416,287,4.0,878879237
19561,130,684,5.0,875802236
19562,184,942,3.0,889909768
19563,46,294,2.0,883611307
19564,378,328,3.0,892382903
19565,378,433,4.0,880045652
19566,407,418,4.0,876338910
19567,43,237,4.0,875975579
19568,246,1232,1.0,884923425
19569,398,393,5.0,875732738
19570,450,1212,4.0,882396799
19571,355,872,4.0,879486529
19572,397,322,1.0,875063613
19573,399,273,3.0,882340657
19574,343,729,3.0,876407291
19575,458,144,4.0,886396390
19576,456,715,3.0,881373697
19577,108,471,2.0,879880076
19578,405,228,1.0,885547910
19579,94,23,5.0,885870284
19580,296,269,5.0,884196258
19581,151,546,2.0,879543400
19582,102,1239,2.0,888802319
19583,314,246,5.0,877886375
19584,295,142,4.0,879518590
19585,345,235,3.0,884991285
19586,70,193,4.0,884149646
19587,63,1137,5.0,875747556
19588,325,483,5.0,891478079
19589,44,245,4.0,878340887
19590,268,554,3.0,875744388
19591,144,195,5.0,888105081
19592,308,692,3.0,887738469
19593,363,825,4.0,891497881
19594,334,840,4.0,891545674
19595,423,898,4.0,891394952
19596,436,845,5.0,887771269
19597,28,800,4.0,881961904
19598,82,519,4.0,878770028
19599,21,452,4.0,874951727
19600,451,872,2.0,879012857
19601,406,591,3.0,879446062
19602,406,713,4.0,879539855
19603,13,11,1.0,882397146
19604,346,176,4.0,874947747
19605,151,1109,4.0,879542414
19606,406,490,3.0,879446228
19607,311,480,4.0,884364593
19608,76,89,4.0,875027507
19609,97,202,5.0,884239449
19610,1,188,3.0,875073128
19611,70,186,4.0,884065703
19612,412,480,4.0,879717147
19613,312,713,5.0,891698334
19614,399,1459,3.0,882345473
19615,92,2,3.0,875653699
19616,321,20,3.0,879440160
19617,296,435,5.0,884197108
19618,363,1074,2.0,891497679
19619,268,1079,3.0,875742916
19620,328,203,5.0,885045931
19621,43,71,4.0,883955675
19622,290,205,3.0,880473777
19623,417,769,1.0,880953071
19624,267,1471,2.0,878974509
19625,345,1047,4.0,884991457
19626,57,298,3.0,883697293
19627,393,21,3.0,887744765
19628,457,704,4.0,882397240
19629,305,183,4.0,886324028
19630,37,265,4.0,880930072
19631,210,210,5.0,887730532
19632,455,293,4.0,879109110
19633,49,179,5.0,888066446
19634,85,208,5.0,879828941
19635,193,722,3.0,889126402
19636,221,109,2.0,875244369
19637,59,566,4.0,888206485
19638,7,553,3.0,892134010
19639,435,696,3.0,884132342
19640,184,497,4.0,889909409
19641,215,179,4.0,891435107
19642,154,414,4.0,879138910
19643,426,430,3.0,879445005
19644,364,269,4.0,875931309
19645,250,117,3.0,878089628
19646,457,636,4.0,882548466
19647,393,70,3.0,889555251
19648,243,1281,5.0,879989217
19649,345,272,5.0,884900426
19650,429,26,3.0,882386333
19651,222,111,3.0,877563820
19652,44,176,5.0,883613372
19653,224,403,4.0,888104522
19654,344,301,4.0,889813946
19655,450,97,4.0,882396351
19656,401,661,3.0,891033158
19657,301,719,4.0,882079542
19658,442,38,3.0,883390674
19659,394,979,5.0,881060177
19660,13,842,2.0,882399156
19661,42,276,1.0,881105405
19662,454,487,4.0,888266565
19663,422,477,4.0,875130027
19664,450,762,3.0,882469627
19665,379,52,4.0,880741002
19666,454,484,3.0,881960445
19667,379,177,4.0,886835699
19668,18,921,5.0,880132437
19669,347,151,3.0,881652480
19670,312,609,3.0,891698634
19671,407,949,3.0,875045685
19672,148,204,3.0,877016912
19673,327,9,5.0,887819860
19674,220,319,4.0,881197771
19675,317,323,2.0,891446819
19676,405,541,1.0,885548162
19677,35,332,4.0,875459237
19678,49,219,1.0,888067405
19679,101,1047,2.0,877136424
19680,159,412,3.0,880557824
19681,381,175,5.0,892696268
19682,303,1047,2.0,879485277
19683,385,87,3.0,879441942
19684,56,402,5.0,892677186
19685,334,1137,4.0,891544764
19686,267,450,2.0,878974128
19687,228,690,5.0,889387173
19688,198,280,3.0,884206401
19689,286,1504,4.0,877534903
19690,58,32,5.0,884304812
19691,345,582,5.0,884992807
19692,208,186,4.0,883108518
19693,6,480,4.0,883601089
19694,424,9,5.0,880859623
19695,246,101,2.0,884922740
19696,401,225,1.0,891032474
19697,299,278,3.0,877879980
19698,226,250,4.0,883890491
19699,1,102,2.0,889751736
19700,347,223,4.0,881653669
19701,426,182,2.0,879442702
19702,144,655,5.0,888105116
19703,370,604,4.0,879434804
19704,396,322,4.0,884645790
19705,457,443,4.0,882396989
19706,59,511,5.0,888204965
19707,82,265,4.0,878770169
19708,198,455,3.0,884206191
19709,128,402,1.0,879969136
19710,399,400,3.0,882349170
19711,405,514,1.0,885547221
19712,372,286,5.0,876868994
19713,450,143,5.0,882394364
19714,330,70,4.0,876546470
19715,336,158,3.0,877756618
19716,299,393,2.0,889503503
19717,183,270,3.0,891462811
19718,447,879,3.0,878854056
19719,407,62,3.0,876348318
19720,7,515,3.0,891350757
19721,83,391,2.0,880308783
19722,1,69,3.0,875072262
19723,322,182,5.0,887314417
19724,320,50,4.0,884749227
19725,385,189,5.0,881530739
19726,444,906,4.0,891979402
19727,351,286,5.0,879481386
19728,360,423,4.0,880355623
19729,343,546,1.0,876403348
19730,21,931,2.0,874951446
19731,130,554,4.0,876252288
19732,261,304,3.0,890454941
19733,89,150,5.0,879441452
19734,94,8,5.0,885873653
19735,450,583,4.0,882473914
19736,348,924,4.0,886523361
19737,367,200,4.0,876689962
19738,381,49,2.0,892696328
19739,405,623,1.0,885549004
19740,401,501,2.0,891033184
19741,218,100,4.0,877488692
19742,378,172,4.0,880045886
19743,234,288,3.0,891033738
19744,402,48,5.0,876267173
19745,332,54,4.0,888360396
19746,345,126,5.0,884991105
19747,158,124,4.0,880134261
19748,429,464,3.0,882386171
19749,393,1043,3.0,889728324
19750,442,636,5.0,883390416
19751,387,268,3.0,886479430
19752,379,152,5.0,880740518
19753,416,254,2.0,878879391
19754,125,479,4.0,879454386
19755,82,174,5.0,878769478
19756,379,603,5.0,880526074
19757,286,472,3.0,876522340
19758,294,406,2.0,877819941
19759,450,480,4.0,882372178
19760,119,982,4.0,874775406
19761,405,216,2.0,885547124
19762,64,157,4.0,879365491
19763,313,414,3.0,891016425
19764,359,246,3.0,886453214
19765,363,403,3.0,891496414
19766,62,47,4.0,879375537
19767,310,181,4.0,879436104
19768,92,367,3.0,875654533
19769,276,628,4.0,874786538
19770,406,511,5.0,879792811
19771,90,155,5.0,891385040
19772,270,253,5.0,876954733
19773,181,925,2.0,878963418
19774,177,59,4.0,880130825
19775,121,181,5.0,891390014
19776,215,354,4.0,891434619
19777,294,1132,4.0,889242788
19778,426,526,4.0,879444734
19779,176,303,3.0,886047118
19780,405,87,1.0,885546112
19781,393,223,4.0,887746119
19782,407,182,4.0,887833034
19783,328,222,3.0,885046655
19784,462,682,5.0,886365231
19785,269,100,5.0,891446246
19786,450,846,3.0,882471524
19787,327,1100,4.0,888251464
19788,383,197,5.0,891192888
19789,339,265,3.0,891034779
19790,391,300,2.0,877398619
19791,90,547,3.0,891385899
19792,213,318,5.0,878955533
19793,320,184,5.0,884749360
19794,354,605,3.0,891218271
19795,152,157,5.0,882476486
19796,442,29,3.0,883390641
19797,378,636,3.0,880055186
19798,110,790,4.0,886989399
19799,407,147,4.0,887833034
19800,327,195,4.0,887744277
19801,363,101,1.0,891496953
19802,130,331,3.0,875801345
19803,457,775,3.0,882551021
19804,286,393,4.0,877534481
19805,416,607,5.0,893212622
19806,29,294,4.0,882820730
19807,188,864,2.0,875072148
19808,387,1199,5.0,886480970
19809,271,38,2.0,885849648
19810,382,717,3.0,875946347
19811,30,1013,3.0,875060334
19812,334,512,4.0,891547148
19813,222,270,2.0,878181181
19814,387,24,5.0,886484522
19815,459,934,3.0,879563639
19816,92,955,4.0,875658312
19817,276,262,4.0,892436298
19818,96,176,4.0,884403758
19819,7,491,5.0,891351432
19820,276,652,4.0,889174849
19821,14,18,3.0,879119260
19822,254,136,4.0,886471695
19823,452,191,5.0,876299004
19824,210,420,4.0,887737487
19825,407,265,3.0,876344062
19826,228,98,3.0,889388607
19827,82,202,4.0,878769777
19828,450,561,4.0,887660762
19829,235,494,4.0,889655112
19830,267,216,4.0,878972586
19831,453,697,4.0,877561235
19832,409,133,4.0,881108455
19833,102,102,3.0,883748488
19834,259,317,5.0,874809057
19835,435,576,3.0,884133447
19836,63,1009,4.0,875747731
19837,305,1104,4.0,886323779
19838,377,313,5.0,891295989
19839,299,1214,2.0,889502528
19840,7,118,2.0,891353411
19841,423,300,3.0,891394874
19842,271,31,4.0,885849325
19843,173,268,4.0,877556626
19844,279,1108,1.0,892174273
19845,398,176,4.0,875725256
19846,63,255,4.0,875747556
19847,38,526,1.0,892430636
19848,59,227,3.0,888206015
19849,317,351,3.0,891446819
19850,92,73,3.0,875656474
19851,392,632,5.0,891039015
19852,425,1314,3.0,878738813
19853,388,690,5.0,886438540
19854,39,347,4.0,891400704
19855,367,567,4.0,876690077
19856,417,200,4.0,879647708
19857,436,1522,2.0,887771123
19858,409,604,4.0,881108364
19859,457,192,5.0,882395018
19860,7,537,3.0,891352749
19861,92,476,2.0,886443602
19862,43,302,4.0,887731794
19863,417,131,4.0,879647254
19864,94,431,4.0,891721716
19865,374,210,4.0,880395202
19866,247,28,5.0,893097024
19867,301,1012,4.0,882074613
19868,299,475,4.0,877877600
19869,73,271,2.0,888792294
19870,10,698,4.0,877888877
19871,427,319,3.0,879700486
19872,449,1194,4.0,880410624
19873,392,847,4.0,891039015
19874,393,323,2.0,887742916
19875,194,235,2.0,879541343
19876,434,406,3.0,886725027
19877,221,33,4.0,875246632
19878,16,7,5.0,877724066
19879,416,936,5.0,893214127
19880,454,87,4.0,881960296
19881,243,137,3.0,879987084
19882,277,285,4.0,879543486
19883,363,1052,3.0,891500134
19884,384,347,4.0,891273509
19885,295,648,4.0,879517324
19886,207,181,3.0,877878828
19887,268,302,5.0,876513584
19888,116,914,2.0,892683732
19889,381,459,4.0,892696738
19890,450,487,4.0,887660504
19891,244,628,4.0,880604346
19892,436,157,5.0,887768982
19893,184,995,3.0,889907044
19894,416,22,5.0,893212623
19895,326,234,3.0,879875797
19896,455,755,3.0,879112189
19897,457,708,4.0,882398002
19898,303,483,5.0,879466795
19899,100,1238,2.0,891375068
19900,397,479,4.0,885349865
19901,268,582,5.0,875309344
19902,303,940,2.0,879485659
19903,130,218,5.0,875801388
19904,7,53,5.0,891354689
19905,11,12,2.0,891904194
19906,297,222,4.0,874954845
19907,59,707,3.0,888205336
19908,458,648,4.0,886395899
19909,102,350,3.0,892990700
19910,324,307,5.0,880574766
19911,275,226,3.0,880314914
19912,85,179,4.0,879454272
19913,56,64,5.0,892678482
19914,194,70,3.0,879522324
19915,350,193,4.0,882347653
19916,119,322,4.0,874774449
19917,223,332,4.0,891548802
19918,456,943,4.0,881372946
19919,454,1299,2.0,888266991
19920,234,589,3.0,892078567
19921,429,229,2.0,882385613
19922,378,1107,3.0,880056351
19923,460,10,3.0,882912371
19924,215,227,5.0,891436469
19925,129,245,2.0,883245452
19926,425,322,3.0,890346597
19927,32,257,4.0,883717537
19928,83,1165,2.0,883868300
19929,145,122,1.0,888398307
19930,60,842,4.0,883327175
19931,397,705,5.0,885350045
19932,23,357,3.0,874785233
19933,116,299,3.0,876452133
19934,455,282,3.0,879109664
19935,207,79,4.0,875509888
19936,318,69,5.0,884496572
19937,297,47,2.0,875240090
19938,13,258,4.0,882139327
19939,15,300,4.0,879455166
19940,438,50,5.0,879868005
19941,377,56,4.0,891298407
19942,412,193,4.0,879717549
19943,336,1230,2.0,877757516
19944,401,485,4.0,891033092
19945,336,926,1.0,877758935
19946,102,577,3.0,892993895
19947,117,1014,3.0,886021192
19948,291,284,4.0,874833687
19949,10,474,4.0,877886783
19950,110,550,3.0,886988664
19951,270,77,2.0,876956038
19952,389,705,5.0,879991196
19953,90,1020,5.0,891384997
19954,87,90,2.0,879877127
19955,13,379,1.0,882396984
19956,290,515,3.0,880473918
19957,286,167,5.0,877533419
19958,91,526,4.0,891439471
19959,384,748,4.0,891274028
19960,313,542,3.0,891017585
19961,425,273,4.0,878738435
19962,393,202,3.0,887746015
19963,75,118,3.0,884050760
19964,43,51,1.0,883956562
19965,208,70,3.0,883108430
19966,120,125,4.0,889490447
19967,295,496,5.0,879517682
19968,332,174,5.0,888359866
19969,186,95,3.0,879024535
19970,200,739,4.0,884130046
19971,370,153,2.0,879434832
19972,380,300,3.0,885481179
19973,20,87,5.0,879669746
19974,394,423,5.0,881057839
19975,452,641,3.0,875266415
19976,137,597,5.0,881432987
19977,241,302,3.0,887249576
19978,178,39,2.0,882827645
19979,204,874,3.0,892388976
19980,131,285,5.0,883681723
19981,59,173,5.0,888205144
19982,160,412,3.0,876768990
19983,44,161,4.0,878347634
19984,28,258,5.0,881955018
19985,436,546,3.0,887771826
19986,276,198,5.0,874795949
19987,275,435,3.0,880313886
19988,110,423,4.0,886987952
19989,456,294,1.0,881375667
19990,457,366,4.0,882549287
19991,406,24,3.0,879540026
19992,450,2,4.0,882474001
19993,234,434,3.0,892079288
19994,23,109,3.0,874784466
19995,21,320,3.0,874951658
19996,1,170,5.0,876892856
19997,436,66,5.0,887770457
19998,385,1021,5.0,879441572
19999,222,825,3.0,878184675
20000,391,222,2.0,877399864
20001,462,895,4.0,886365297
20002,268,288,4.0,875306477
20003,21,706,2.0,874951695
20004,207,527,4.0,877879172
20005,291,288,5.0,874805453
20006,60,524,4.0,883325994
20007,438,9,4.0,879868005
20008,297,69,3.0,875240171
20009,461,50,3.0,885356089
20010,447,252,3.0,878854975
20011,92,82,2.0,875654846
20012,28,443,4.0,881961671
20013,417,1550,3.0,879648707
20014,204,303,5.0,892389020
20015,201,658,3.0,884111677
20016,103,252,2.0,880420020
20017,321,190,4.0,879439562
20018,22,651,4.0,878887810
20019,279,407,4.0,875297479
20020,13,547,1.0,882397011
20021,198,198,4.0,884207654
20022,437,423,5.0,880141196
20023,404,328,4.0,883790749
20024,452,61,1.0,887718917
20025,409,527,4.0,881109175
20026,5,381,1.0,875636540
20027,450,237,5.0,887660650
20028,244,856,5.0,880602002
20029,308,482,5.0,887738152
20030,365,272,4.0,891303357
20031,72,7,1.0,880036347
20032,178,260,1.0,886678700
20033,222,1218,1.0,878183218
20034,313,391,3.0,891028360
20035,128,196,5.0,879967550
20036,322,188,3.0,887314244
20037,405,1066,1.0,885549111
20038,312,372,3.0,891699568
20039,421,238,5.0,892241576
20040,313,23,4.0,891013742
20041,168,9,1.0,884287394
20042,215,176,5.0,891435804
20043,168,930,3.0,884288243
20044,59,756,2.0,888203658
20045,374,466,5.0,880394929
20046,244,959,4.0,880607684
20047,385,486,2.0,879442189
20048,425,448,2.0,878738887
20049,200,419,4.0,884129232
20050,18,663,4.0,880129454
20051,59,64,5.0,888204309
20052,288,346,5.0,886372155
20053,177,23,5.0,880130758
20054,7,99,5.0,891352557
20055,145,688,4.0,875269822
20056,401,154,1.0,891033184
20057,189,89,5.0,893265624
20058,367,234,4.0,876690098
20059,119,755,1.0,886176678
20060,279,156,4.0,875306580
20061,324,322,4.0,880575163
20062,450,39,4.0,882376282
20063,246,831,1.0,884924025
20064,79,1022,5.0,891271792
20065,174,723,5.0,886514448
20066,255,322,2.0,883215723
20067,109,67,5.0,880580719
20068,199,508,4.0,883782899
20069,209,333,2.0,883589568
20070,314,1473,4.0,877891089
20071,190,539,2.0,891033370
20072,151,209,4.0,879524443
20073,109,173,5.0,880572786
20074,92,500,4.0,883433734
20075,435,343,5.0,884130744
20076,263,496,5.0,891298218
20077,90,609,5.0,891384357
20078,457,500,5.0,882553112
20079,234,1064,4.0,892333683
20080,329,282,3.0,891656300
20081,145,732,4.0,875272833
20082,4,271,4.0,892001690
20083,90,151,2.0,891385190
20084,194,939,3.0,879550615
20085,264,240,4.0,886124352
20086,231,289,4.0,888605273
20087,316,507,3.0,880853704
20088,416,1012,4.0,876697205
20089,83,597,2.0,891182270
20090,378,959,3.0,880046408
20091,94,7,4.0,885873089
20092,298,511,4.0,884127690
20093,92,56,5.0,875653271
20094,170,288,3.0,884706012
20095,435,434,2.0,884131542
20096,346,571,3.0,875264262
20097,189,198,4.0,893265657
20098,311,584,3.0,884365485
20099,276,734,1.0,877935262
20100,222,318,5.0,878181934
20101,417,250,4.0,879646463
20102,335,333,4.0,891566952
20103,459,596,3.0,879562939
20104,95,190,4.0,888954513
20105,13,757,3.0,882398934
20106,117,179,5.0,881012776
20107,409,173,3.0,881108246
20108,245,21,3.0,888513502
20109,247,269,4.0,893097024
20110,437,727,3.0,881001576
20111,230,141,4.0,880485489
20112,213,199,5.0,878956000
20113,116,872,3.0,876452228
20114,407,179,3.0,875046427
20115,299,606,4.0,889501393
20116,13,234,5.0,882140252
20117,331,475,3.0,877196173
20118,460,327,4.0,882912418
20119,18,404,4.0,880132055
20120,431,879,3.0,877844489
20121,346,147,4.0,874950172
20122,393,470,4.0,889554730
20123,95,597,3.0,879194663
20124,59,670,4.0,888206485
20125,389,510,3.0,880165367
20126,161,309,2.0,891170018
20127,435,410,5.0,884133733
20128,416,213,5.0,893213443
20129,313,662,3.0,891031576
20130,22,665,1.0,878888145
20131,276,325,3.0,874786419
20132,405,423,5.0,885545306
20133,70,175,3.0,884150422
20134,321,45,4.0,879439763
20135,363,44,3.0,891496927
20136,210,926,2.0,887730909
20137,459,194,3.0,879566291
20138,48,647,4.0,879434819
20139,251,1012,4.0,886272175
20140,385,1097,5.0,879440158
20141,224,366,3.0,888104457
20142,90,515,5.0,891385165
20143,335,258,1.0,891566808
20144,327,1019,3.0,887746665
20145,268,1476,2.0,876513897
20146,125,474,3.0,892836422
20147,398,663,2.0,875735255
20148,194,100,4.0,879539305
20149,64,300,3.0,879365314
20150,297,53,3.0,875239942
20151,450,778,3.0,887834953
20152,417,77,3.0,879649304
20153,1,38,3.0,878543075
20154,199,1,1.0,883782854
20155,249,250,4.0,879571678
20156,308,213,4.0,887739382
20157,316,191,5.0,880854539
20158,303,2,3.0,879467191
20159,347,273,5.0,881652456
20160,15,926,1.0,879456424
20161,134,316,4.0,891732418
20162,269,1017,5.0,892567767
20163,124,98,4.0,890287822
20164,379,179,5.0,880525132
20165,399,969,3.0,882346728
20166,139,1176,4.0,879538080
20167,457,243,2.0,882393104
20168,222,233,2.0,881060205
20169,316,276,2.0,880853849
20170,96,185,5.0,884403866
20171,334,945,4.0,891545973
20172,137,121,5.0,881432881
20173,334,531,5.0,891545949
20174,339,56,5.0,891032221
20175,1,9,5.0,878543541
20176,215,23,3.0,891436048
20177,405,1110,1.0,885547644
20178,336,41,3.0,877757477
20179,454,479,4.0,881959991
20180,159,918,4.0,893255798
20181,451,360,3.0,879012858
20182,7,565,4.0,892132019
20183,405,463,1.0,885548836
20184,144,173,5.0,888105902
20185,269,502,3.0,891449842
20186,255,245,1.0,883215723
20187,346,132,4.0,875261235
20188,387,184,3.0,886481634
20189,194,1045,2.0,879524644
20190,399,93,3.0,882512192
20191,50,288,4.0,877052008
20192,238,125,3.0,883576230
20193,322,150,4.0,887314027
20194,354,792,4.0,891217340
20195,385,455,4.0,879440701
20196,405,227,1.0,885548049
20197,207,1333,3.0,877995615
20198,312,512,3.0,891698951
20199,90,216,5.0,891383626
20200,59,1005,5.0,888206363
20201,250,50,5.0,878089393
20202,249,298,4.0,879571715
20203,214,527,4.0,891544089
20204,429,1545,2.0,882385518
20205,37,68,5.0,880915902
20206,180,729,5.0,877355598
20207,405,197,4.0,885545167
20208,250,687,1.0,883263007
20209,374,120,3.0,882158147
20210,43,211,4.0,883955785
20211,392,268,5.0,891037385
20212,457,527,5.0,882553113
20213,364,875,3.0,875931585
20214,405,393,4.0,885547314
20215,450,815,3.0,882396153
20216,144,213,4.0,888105387
20217,246,758,1.0,884924813
20218,346,550,4.0,886273914
20219,73,59,5.0,888625980
20220,344,73,3.0,884901371
20221,387,1537,4.0,886480681
20222,363,333,1.0,891493634
20223,268,284,3.0,875742407
20224,467,1017,2.0,879532403
20225,271,107,1.0,885848179
20226,233,509,4.0,877663646
20227,149,262,1.0,883512623
20228,43,278,3.0,884029259
20229,130,343,4.0,881536273
20230,304,294,4.0,884968415
20231,438,321,5.0,879867960
20232,9,276,4.0,886959423
20233,397,302,5.0,889760703
20234,73,135,5.0,888626371
20235,330,118,5.0,876544582
20236,457,1030,2.0,882551134
20237,256,98,5.0,882164696
20238,449,224,4.0,879958758
20239,426,527,3.0,879444550
20240,105,324,4.0,889214245
20241,468,926,2.0,875280331
20242,13,89,4.0,882139717
20243,84,245,4.0,883449530
20244,18,762,3.0,880132103
20245,328,448,3.0,885046744
20246,279,474,5.0,892173363
20247,181,137,2.0,878962465
20248,145,259,3.0,875269871
20249,102,667,3.0,888803002
20250,213,214,5.0,878955816
20251,106,1028,3.0,883876085
20252,450,708,4.0,882397049
20253,416,966,5.0,893212483
20254,308,23,5.0,887737293
20255,90,965,5.0,891383561
20256,207,15,4.0,876198392
20257,82,97,4.0,878769777
20258,347,597,3.0,881652788
20259,62,710,3.0,879375453
20260,91,211,2.0,891439208
20261,119,52,3.0,890627339
20262,222,183,4.0,878181535
20263,355,358,4.0,879485523
20264,99,815,2.0,885679237
20265,380,573,1.0,885480737
20266,160,405,3.0,876770441
20267,273,315,4.0,891292846
20268,116,193,4.0,876453681
20269,299,289,3.0,877877323
20270,130,305,4.0,886023938
20271,437,166,4.0,880140398
20272,422,1,3.0,875130063
20273,452,27,5.0,885816916
20274,64,405,3.0,889739288
20275,328,595,3.0,885048500
20276,94,525,5.0,891721439
20277,70,405,3.0,884149117
20278,457,164,4.0,882547645
20279,380,529,3.0,885479235
20280,423,355,3.0,891395020
20281,431,323,3.0,877844559
20282,62,9,4.0,879372182
20283,90,617,4.0,891383835
20284,339,269,5.0,891032379
20285,121,792,3.0,891388250
20286,458,191,5.0,886396192
20287,267,566,3.0,878973047
20288,181,294,2.0,878961173
20289,145,771,2.0,888398867
20290,179,893,2.0,892151565
20291,90,493,5.0,891383600
20292,223,620,2.0,891550253
20293,315,461,4.0,879799457
20294,363,258,3.0,891493603
20295,11,750,5.0,891901629
20296,293,549,3.0,888907166
20297,77,133,2.0,884752997
20298,450,400,3.0,882468790
20299,10,82,4.0,877886912
20300,109,1060,4.0,880571661
20301,466,308,1.0,890282957
20302,339,89,5.0,891033416
20303,280,77,3.0,891702086
20304,12,170,4.0,879959374
20305,92,208,4.0,875656288
20306,344,357,5.0,884814432
20307,426,199,5.0,879442702
20308,233,501,3.0,877663383
20309,393,316,5.0,889554297
20310,416,1478,2.0,886319906
20311,102,327,2.0,884870872
20312,426,651,4.0,879442702
20313,90,52,5.0,891385522
20314,439,242,5.0,882892424
20315,328,177,3.0,885047099
20316,393,99,3.0,889727536
20317,405,1391,1.0,885549789
20318,405,1168,1.0,885546725
20319,256,583,5.0,882164603
20320,90,127,4.0,891383561
20321,17,117,3.0,885272724
20322,360,10,5.0,880354624
20323,435,729,2.0,884133757
20324,272,79,5.0,879455015
20325,95,532,4.0,881011974
20326,74,354,3.0,888333194
20327,323,238,4.0,878740017
20328,437,5,2.0,880143663
20329,363,557,1.0,891496103
20330,389,526,3.0,880087200
20331,437,214,4.0,880141041
20332,10,510,5.0,877892209
20333,327,672,2.0,887746328
20334,249,114,5.0,879572314
20335,312,1167,4.0,891699295
20336,7,465,4.0,891353154
20337,437,50,5.0,881000958
20338,422,100,4.0,875129791
20339,159,273,5.0,880485935
20340,157,476,1.0,886891173
20341,64,168,5.0,889739243
20342,233,603,4.0,880190566
20343,28,11,4.0,881956144
20344,445,291,2.0,891200233
20345,447,300,4.0,878854011
20346,224,286,3.0,888081843
20347,401,248,3.0,891032367
20348,174,158,2.0,886514921
20349,83,64,5.0,887665422
20350,345,381,4.0,884993505
20351,59,845,5.0,888203579
20352,355,242,4.0,879486529
20353,393,161,4.0,887746883
20354,378,768,4.0,880333598
20355,276,98,5.0,874792663
20356,404,342,3.0,883790750
20357,259,179,4.0,877924028
20358,169,211,5.0,891359200
20359,301,607,4.0,882077176
20360,32,508,4.0,883717581
20361,405,949,5.0,885545702
20362,381,89,5.0,892696426
20363,174,433,5.0,886514757
20364,367,769,3.0,876690077
20365,322,64,5.0,887314148
20366,79,582,5.0,891271806
20367,435,216,3.0,884131118
20368,312,71,4.0,891699599
20369,186,243,2.0,879024099
20370,375,525,4.0,886621917
20371,430,253,1.0,877225484
20372,412,508,4.0,879716962
20373,399,228,2.0,882347783
20374,373,1113,1.0,877099968
20375,94,1118,4.0,891722482
20376,2,277,4.0,888551174
20377,378,724,3.0,880055520
20378,6,536,4.0,883599400
20379,268,391,3.0,876513897
20380,468,461,4.0,875291570
20381,158,20,4.0,880134261
20382,379,203,4.0,880526100
20383,4,300,5.0,892001445
20384,207,841,3.0,876018501
20385,432,250,1.0,889415895
20386,186,1016,5.0,879023643
20387,194,491,3.0,879520916
20388,81,1,4.0,876534949
20389,148,432,5.0,877019698
20390,416,202,4.0,876699334
20391,38,112,5.0,892432751
20392,195,47,5.0,876632643
20393,343,463,4.0,876404793
20394,378,231,3.0,880333327
20395,399,364,4.0,882350813
20396,426,848,4.0,879444117
20397,456,448,3.0,881374586
20398,299,204,4.0,889503112
20399,200,58,4.0,884129301
20400,257,324,5.0,879029543
20401,399,67,3.0,882350899
20402,75,413,2.0,884050979
20403,49,1066,2.0,888067187
20404,314,1229,2.0,877891681
20405,437,658,4.0,880141335
20406,389,965,5.0,880087599
20407,13,23,5.0,882139937
20408,11,168,3.0,891904949
20409,115,237,2.0,881171075
20410,345,196,5.0,884902317
20411,37,89,4.0,880930072
20412,332,106,4.0,887938687
20413,276,258,5.0,874786337
20414,422,358,2.0,875129640
20415,294,1079,2.0,889242624
20416,82,238,3.0,878769373
20417,430,237,5.0,877225965
20418,297,447,4.0,875239691
20419,18,403,3.0,880132103
20420,87,405,4.0,879875893
20421,201,223,4.0,884113343
20422,347,172,5.0,881653933
20423,55,597,2.0,878176134
20424,308,31,3.0,887739472
20425,373,215,4.0,877099211
20426,320,95,3.0,884751418
20427,437,283,1.0,880141716
20428,326,89,4.0,879875398
20429,312,653,5.0,891698365
20430,328,333,3.0,885044418
20431,330,67,4.0,876547500
20432,145,12,5.0,882182917
20433,95,815,3.0,879193708
20434,323,204,3.0,878739771
20435,158,430,5.0,880135093
20436,89,269,5.0,879461219
20437,176,347,4.0,886047442
